2015-10-07T10:57:47.156+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64825 #275 (2 connections now open)
2015-10-07T10:57:47.157+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64826 #276 (3 connections now open)
2015-10-07T10:57:47.157+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64827 #277 (4 connections now open)
2015-10-07T10:57:47.157+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64828 #278 (5 connections now open)
2015-10-07T10:58:27.089+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64837 #279 (6 connections now open)
2015-10-07T10:58:27.104+0200 I NETWORK  [conn279] end connection 127.0.0.1:64837 (5 connections now open)
2015-10-07T10:58:27.110+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64838 #280 (6 connections now open)
2015-10-07T10:58:27.111+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64839 #281 (7 connections now open)
2015-10-07T10:58:27.111+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64840 #282 (8 connections now open)
2015-10-07T10:58:27.112+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64841 #283 (9 connections now open)
2015-10-07T10:58:27.113+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64842 #284 (10 connections now open)
2015-10-07T10:58:27.127+0200 I NETWORK  [conn280] end connection 127.0.0.1:64838 (9 connections now open)
2015-10-07T10:58:27.127+0200 I NETWORK  [conn281] end connection 127.0.0.1:64839 (9 connections now open)
2015-10-07T10:58:27.127+0200 I NETWORK  [conn282] end connection 127.0.0.1:64840 (7 connections now open)
2015-10-07T10:58:27.127+0200 I NETWORK  [conn283] end connection 127.0.0.1:64841 (6 connections now open)
2015-10-07T10:58:27.127+0200 I NETWORK  [conn284] end connection 127.0.0.1:64842 (6 connections now open)
2015-10-07T10:59:09.270+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64843 #285 (6 connections now open)
2015-10-07T10:59:09.287+0200 I NETWORK  [conn285] end connection 127.0.0.1:64843 (5 connections now open)
2015-10-07T10:59:09.293+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64844 #286 (6 connections now open)
2015-10-07T10:59:09.294+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64845 #287 (7 connections now open)
2015-10-07T10:59:09.294+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64846 #288 (8 connections now open)
2015-10-07T10:59:09.295+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64847 #289 (9 connections now open)
2015-10-07T10:59:09.296+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64848 #290 (10 connections now open)
2015-10-07T10:59:09.310+0200 I NETWORK  [conn286] end connection 127.0.0.1:64844 (9 connections now open)
2015-10-07T10:59:09.310+0200 I NETWORK  [conn287] end connection 127.0.0.1:64845 (9 connections now open)
2015-10-07T10:59:09.310+0200 I NETWORK  [conn288] end connection 127.0.0.1:64846 (7 connections now open)
2015-10-07T10:59:09.310+0200 I NETWORK  [conn289] end connection 127.0.0.1:64847 (7 connections now open)
2015-10-07T10:59:09.310+0200 I NETWORK  [conn290] end connection 127.0.0.1:64848 (6 connections now open)
2015-10-07T10:59:45.703+0200 I NETWORK  [conn275] end connection 127.0.0.1:64825 (4 connections now open)
2015-10-07T10:59:45.703+0200 I NETWORK  [conn277] end connection 127.0.0.1:64827 (4 connections now open)
2015-10-07T10:59:45.703+0200 I NETWORK  [conn274] end connection 127.0.0.1:64824 (4 connections now open)
2015-10-07T10:59:45.704+0200 I NETWORK  [conn276] end connection 127.0.0.1:64826 (4 connections now open)
2015-10-07T10:59:45.704+0200 I NETWORK  [conn278] end connection 127.0.0.1:64828 (4 connections now open)
2015-10-07T11:00:11.896+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64857 #291 (1 connection now open)
2015-10-07T11:00:11.896+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64858 #292 (2 connections now open)
2015-10-07T11:00:11.896+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64859 #293 (3 connections now open)
2015-10-07T11:00:11.897+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64860 #294 (4 connections now open)
2015-10-07T11:00:11.897+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64861 #295 (5 connections now open)
2015-10-07T11:01:01.909+0200 I NETWORK  [conn293] end connection 127.0.0.1:64859 (4 connections now open)
2015-10-07T11:01:01.909+0200 I NETWORK  [conn292] end connection 127.0.0.1:64858 (4 connections now open)
2015-10-07T11:01:01.909+0200 I NETWORK  [conn295] end connection 127.0.0.1:64861 (4 connections now open)
2015-10-07T11:01:01.909+0200 I NETWORK  [conn294] end connection 127.0.0.1:64860 (4 connections now open)
2015-10-07T11:01:01.909+0200 I NETWORK  [conn291] end connection 127.0.0.1:64857 (4 connections now open)
2015-10-07T11:01:02.806+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64862 #296 (1 connection now open)
2015-10-07T11:01:02.807+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64863 #297 (2 connections now open)
2015-10-07T11:01:02.807+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64864 #298 (3 connections now open)
2015-10-07T11:01:02.807+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64865 #299 (4 connections now open)
2015-10-07T11:01:02.808+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64866 #300 (5 connections now open)
2015-10-07T11:03:30.597+0200 I NETWORK  [conn300] end connection 127.0.0.1:64866 (4 connections now open)
2015-10-07T11:03:30.597+0200 I NETWORK  [conn299] end connection 127.0.0.1:64865 (4 connections now open)
2015-10-07T11:03:30.597+0200 I NETWORK  [conn296] end connection 127.0.0.1:64862 (4 connections now open)
2015-10-07T11:03:30.597+0200 I NETWORK  [conn298] end connection 127.0.0.1:64864 (4 connections now open)
2015-10-07T11:03:30.597+0200 I NETWORK  [conn297] end connection 127.0.0.1:64863 (4 connections now open)
2015-10-07T11:05:19.531+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64873 #301 (1 connection now open)
2015-10-07T11:05:19.534+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64874 #302 (2 connections now open)
2015-10-07T11:05:19.535+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64875 #303 (3 connections now open)
2015-10-07T11:05:19.535+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64876 #304 (4 connections now open)
2015-10-07T11:05:19.536+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64877 #305 (5 connections now open)
2015-10-07T11:05:36.565+0200 I NETWORK  [conn301] end connection 127.0.0.1:64873 (4 connections now open)
2015-10-07T11:05:36.566+0200 I NETWORK  [conn302] end connection 127.0.0.1:64874 (3 connections now open)
2015-10-07T11:05:36.567+0200 I NETWORK  [conn305] end connection 127.0.0.1:64877 (2 connections now open)
2015-10-07T11:05:36.568+0200 I NETWORK  [conn304] end connection 127.0.0.1:64876 (1 connection now open)
2015-10-07T11:05:36.566+0200 I NETWORK  [conn303] end connection 127.0.0.1:64875 (3 connections now open)
2015-10-07T11:06:26.927+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64881 #306 (1 connection now open)
2015-10-07T11:06:26.928+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64882 #307 (2 connections now open)
2015-10-07T11:06:26.928+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64883 #308 (3 connections now open)
2015-10-07T11:06:26.928+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64884 #309 (4 connections now open)
2015-10-07T11:06:26.928+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64885 #310 (5 connections now open)
2015-10-07T11:08:14.012+0200 I NETWORK  [conn309] end connection 127.0.0.1:64884 (4 connections now open)
2015-10-07T11:08:14.012+0200 I NETWORK  [conn306] end connection 127.0.0.1:64881 (4 connections now open)
2015-10-07T11:08:14.012+0200 I NETWORK  [conn307] end connection 127.0.0.1:64882 (4 connections now open)
2015-10-07T11:08:14.012+0200 I NETWORK  [conn310] end connection 127.0.0.1:64885 (4 connections now open)
2015-10-07T11:08:14.012+0200 I NETWORK  [conn308] end connection 127.0.0.1:64883 (4 connections now open)
2015-10-07T11:08:39.006+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64891 #311 (1 connection now open)
2015-10-07T11:08:39.006+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64892 #312 (2 connections now open)
2015-10-07T11:08:39.006+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64893 #313 (3 connections now open)
2015-10-07T11:08:39.007+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64894 #314 (4 connections now open)
2015-10-07T11:08:39.007+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64895 #315 (5 connections now open)
2015-10-07T11:09:01.296+0200 I NETWORK  [conn312] end connection 127.0.0.1:64892 (4 connections now open)
2015-10-07T11:09:01.296+0200 I NETWORK  [conn314] end connection 127.0.0.1:64894 (4 connections now open)
2015-10-07T11:09:01.296+0200 I NETWORK  [conn315] end connection 127.0.0.1:64895 (3 connections now open)
2015-10-07T11:09:01.296+0200 I NETWORK  [conn311] end connection 127.0.0.1:64891 (4 connections now open)
2015-10-07T11:09:01.296+0200 I NETWORK  [conn313] end connection 127.0.0.1:64893 (4 connections now open)
2015-10-07T11:09:02.084+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64896 #316 (1 connection now open)
2015-10-07T11:09:02.084+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64897 #317 (2 connections now open)
2015-10-07T11:09:02.085+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64898 #318 (3 connections now open)
2015-10-07T11:09:02.085+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64899 #319 (4 connections now open)
2015-10-07T11:09:02.085+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64900 #320 (5 connections now open)
2015-10-07T11:09:12.686+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64901 #321 (6 connections now open)
2015-10-07T11:09:12.702+0200 I NETWORK  [conn321] end connection 127.0.0.1:64901 (5 connections now open)
2015-10-07T11:09:12.709+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64902 #322 (6 connections now open)
2015-10-07T11:09:12.710+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64903 #323 (7 connections now open)
2015-10-07T11:09:12.710+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64904 #324 (8 connections now open)
2015-10-07T11:09:12.711+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64905 #325 (9 connections now open)
2015-10-07T11:09:12.711+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64906 #326 (10 connections now open)
2015-10-07T11:09:12.727+0200 I NETWORK  [conn322] end connection 127.0.0.1:64902 (9 connections now open)
2015-10-07T11:09:12.727+0200 I NETWORK  [conn323] end connection 127.0.0.1:64903 (9 connections now open)
2015-10-07T11:09:12.727+0200 I NETWORK  [conn324] end connection 127.0.0.1:64904 (8 connections now open)
2015-10-07T11:09:12.727+0200 I NETWORK  [conn325] end connection 127.0.0.1:64905 (7 connections now open)
2015-10-07T11:09:12.727+0200 I NETWORK  [conn326] end connection 127.0.0.1:64906 (6 connections now open)
2015-10-07T13:46:51.783+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49822 #327 (6 connections now open)
2015-10-07T13:46:51.783+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49823 #328 (7 connections now open)
2015-10-07T13:46:51.783+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49824 #329 (8 connections now open)
2015-10-07T13:46:51.784+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49825 #330 (9 connections now open)
2015-10-07T13:46:51.784+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49826 #331 (10 connections now open)
2015-10-07T13:47:36.769+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49839 #332 (11 connections now open)
2015-10-07T13:47:36.787+0200 I NETWORK  [conn332] end connection 127.0.0.1:49839 (10 connections now open)
2015-10-07T13:47:36.794+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49840 #333 (11 connections now open)
2015-10-07T13:47:36.794+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49841 #334 (12 connections now open)
2015-10-07T13:47:36.795+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49842 #335 (13 connections now open)
2015-10-07T13:47:36.796+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49843 #336 (14 connections now open)
2015-10-07T13:47:36.796+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49844 #337 (15 connections now open)
2015-10-07T13:47:36.811+0200 I NETWORK  [conn333] end connection 127.0.0.1:49840 (14 connections now open)
2015-10-07T13:47:36.811+0200 I NETWORK  [conn334] end connection 127.0.0.1:49841 (14 connections now open)
2015-10-07T13:47:36.811+0200 I NETWORK  [conn335] end connection 127.0.0.1:49842 (12 connections now open)
2015-10-07T13:47:36.812+0200 I NETWORK  [conn336] end connection 127.0.0.1:49843 (12 connections now open)
2015-10-07T13:47:36.812+0200 I NETWORK  [conn337] end connection 127.0.0.1:49844 (11 connections now open)
2015-10-07T13:53:36.542+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49901 #338 (11 connections now open)
2015-10-07T13:53:36.549+0200 I NETWORK  [conn338] end connection 127.0.0.1:49901 (10 connections now open)
2015-10-07T13:53:36.555+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49902 #339 (11 connections now open)
2015-10-07T13:53:36.556+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49903 #340 (12 connections now open)
2015-10-07T13:53:36.556+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49904 #341 (13 connections now open)
2015-10-07T13:53:36.557+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49905 #342 (14 connections now open)
2015-10-07T13:53:36.558+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49906 #343 (15 connections now open)
2015-10-07T13:53:36.568+0200 I NETWORK  [conn339] end connection 127.0.0.1:49902 (14 connections now open)
2015-10-07T13:53:36.568+0200 I NETWORK  [conn340] end connection 127.0.0.1:49903 (14 connections now open)
2015-10-07T13:53:36.568+0200 I NETWORK  [conn341] end connection 127.0.0.1:49904 (12 connections now open)
2015-10-07T13:53:36.568+0200 I NETWORK  [conn342] end connection 127.0.0.1:49905 (12 connections now open)
2015-10-07T13:53:36.568+0200 I NETWORK  [conn343] end connection 127.0.0.1:49906 (11 connections now open)
2015-10-07T13:53:41.384+0200 I NETWORK  [conn327] end connection 127.0.0.1:49822 (9 connections now open)
2015-10-07T13:53:41.384+0200 I NETWORK  [conn328] end connection 127.0.0.1:49823 (9 connections now open)
2015-10-07T13:53:41.384+0200 I NETWORK  [conn330] end connection 127.0.0.1:49825 (9 connections now open)
2015-10-07T13:53:41.384+0200 I NETWORK  [conn329] end connection 127.0.0.1:49824 (9 connections now open)
2015-10-07T13:53:41.384+0200 I NETWORK  [conn331] end connection 127.0.0.1:49826 (7 connections now open)
2015-10-07T13:53:43.361+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49909 #344 (6 connections now open)
2015-10-07T13:53:43.361+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49910 #345 (7 connections now open)
2015-10-07T13:53:43.361+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49911 #346 (8 connections now open)
2015-10-07T13:53:43.362+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49912 #347 (9 connections now open)
2015-10-07T13:53:43.362+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49913 #348 (10 connections now open)
2015-10-07T13:54:01.564+0200 I NETWORK  [conn345] end connection 127.0.0.1:49910 (9 connections now open)
2015-10-07T13:54:01.565+0200 I NETWORK  [conn347] end connection 127.0.0.1:49912 (8 connections now open)
2015-10-07T13:54:01.565+0200 I NETWORK  [conn348] end connection 127.0.0.1:49913 (8 connections now open)
2015-10-07T13:54:01.564+0200 I NETWORK  [conn346] end connection 127.0.0.1:49911 (9 connections now open)
2015-10-07T13:54:01.565+0200 I NETWORK  [conn344] end connection 127.0.0.1:49909 (7 connections now open)
2015-10-07T13:54:03.659+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49923 #349 (6 connections now open)
2015-10-07T13:54:03.659+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49924 #350 (7 connections now open)
2015-10-07T13:54:03.659+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49925 #351 (8 connections now open)
2015-10-07T13:54:03.660+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49926 #352 (9 connections now open)
2015-10-07T13:54:03.660+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49927 #353 (10 connections now open)
2015-10-07T13:54:13.603+0200 I NETWORK  [conn350] end connection 127.0.0.1:49924 (9 connections now open)
2015-10-07T13:54:13.604+0200 I NETWORK  [conn351] end connection 127.0.0.1:49925 (9 connections now open)
2015-10-07T13:54:13.604+0200 I NETWORK  [conn353] end connection 127.0.0.1:49927 (7 connections now open)
2015-10-07T13:54:13.603+0200 I NETWORK  [conn349] end connection 127.0.0.1:49923 (9 connections now open)
2015-10-07T13:54:13.604+0200 I NETWORK  [conn352] end connection 127.0.0.1:49926 (7 connections now open)
2015-10-07T13:54:15.730+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49934 #354 (6 connections now open)
2015-10-07T13:54:15.730+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49935 #355 (7 connections now open)
2015-10-07T13:54:15.730+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49936 #356 (8 connections now open)
2015-10-07T13:54:15.731+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49937 #357 (9 connections now open)
2015-10-07T13:54:15.731+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:49938 #358 (10 connections now open)
2015-10-07T14:01:06.552+0200 I NETWORK  [conn357] end connection 127.0.0.1:49937 (9 connections now open)
2015-10-07T14:01:06.553+0200 I NETWORK  [conn354] end connection 127.0.0.1:49934 (8 connections now open)
2015-10-07T14:01:06.553+0200 I NETWORK  [conn355] end connection 127.0.0.1:49935 (8 connections now open)
2015-10-07T14:01:06.553+0200 I NETWORK  [conn356] end connection 127.0.0.1:49936 (8 connections now open)
2015-10-07T14:01:06.553+0200 I NETWORK  [conn358] end connection 127.0.0.1:49938 (7 connections now open)
2015-10-07T14:01:09.149+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50110 #359 (6 connections now open)
2015-10-07T14:01:09.150+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50111 #360 (7 connections now open)
2015-10-07T14:01:09.150+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50112 #361 (8 connections now open)
2015-10-07T14:01:09.150+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50113 #362 (9 connections now open)
2015-10-07T14:01:09.150+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50114 #363 (10 connections now open)
2015-10-07T14:01:50.891+0200 I NETWORK  [conn363] end connection 127.0.0.1:50114 (9 connections now open)
2015-10-07T14:01:50.892+0200 I NETWORK  [conn361] end connection 127.0.0.1:50112 (8 connections now open)
2015-10-07T14:01:50.892+0200 I NETWORK  [conn359] end connection 127.0.0.1:50110 (7 connections now open)
2015-10-07T14:01:50.893+0200 I NETWORK  [conn362] end connection 127.0.0.1:50113 (6 connections now open)
2015-10-07T14:01:50.893+0200 I NETWORK  [conn360] end connection 127.0.0.1:50111 (6 connections now open)
2015-10-07T14:01:52.964+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50120 #364 (6 connections now open)
2015-10-07T14:01:52.965+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50121 #365 (7 connections now open)
2015-10-07T14:01:52.965+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50122 #366 (8 connections now open)
2015-10-07T14:01:52.966+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50123 #367 (9 connections now open)
2015-10-07T14:01:52.966+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50124 #368 (10 connections now open)
2015-10-07T14:04:02.278+0200 I NETWORK  [conn364] end connection 127.0.0.1:50120 (9 connections now open)
2015-10-07T14:04:02.279+0200 I NETWORK  [conn366] end connection 127.0.0.1:50122 (8 connections now open)
2015-10-07T14:04:02.279+0200 I NETWORK  [conn368] end connection 127.0.0.1:50124 (8 connections now open)
2015-10-07T14:04:02.279+0200 I NETWORK  [conn367] end connection 127.0.0.1:50123 (7 connections now open)
2015-10-07T14:04:02.279+0200 I NETWORK  [conn365] end connection 127.0.0.1:50121 (7 connections now open)
2015-10-07T14:04:04.509+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50129 #369 (6 connections now open)
2015-10-07T14:04:04.509+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50130 #370 (7 connections now open)
2015-10-07T14:04:04.509+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50131 #371 (8 connections now open)
2015-10-07T14:04:04.510+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50132 #372 (9 connections now open)
2015-10-07T14:04:04.510+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50133 #373 (10 connections now open)
2015-10-07T14:05:03.407+0200 I NETWORK  [conn371] end connection 127.0.0.1:50131 (9 connections now open)
2015-10-07T14:05:03.409+0200 I NETWORK  [conn372] end connection 127.0.0.1:50132 (8 connections now open)
2015-10-07T14:05:03.409+0200 I NETWORK  [conn370] end connection 127.0.0.1:50130 (7 connections now open)
2015-10-07T14:05:03.409+0200 I NETWORK  [conn369] end connection 127.0.0.1:50129 (6 connections now open)
2015-10-07T14:05:03.410+0200 I NETWORK  [conn373] end connection 127.0.0.1:50133 (5 connections now open)
2015-10-07T14:05:50.060+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50143 #374 (6 connections now open)
2015-10-07T14:05:50.061+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50144 #375 (7 connections now open)
2015-10-07T14:05:50.061+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50145 #376 (8 connections now open)
2015-10-07T14:05:50.061+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50146 #377 (9 connections now open)
2015-10-07T14:05:50.062+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50147 #378 (10 connections now open)
2015-10-07T14:14:20.235+0200 I NETWORK  [conn374] end connection 127.0.0.1:50143 (9 connections now open)
2015-10-07T14:14:20.236+0200 I NETWORK  [conn376] end connection 127.0.0.1:50145 (8 connections now open)
2015-10-07T14:14:20.236+0200 I NETWORK  [conn375] end connection 127.0.0.1:50144 (7 connections now open)
2015-10-07T14:14:20.236+0200 I NETWORK  [conn377] end connection 127.0.0.1:50146 (6 connections now open)
2015-10-07T14:14:20.236+0200 I NETWORK  [conn378] end connection 127.0.0.1:50147 (6 connections now open)
2015-10-07T14:14:31.399+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50173 #379 (6 connections now open)
2015-10-07T14:14:31.400+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50174 #380 (7 connections now open)
2015-10-07T14:14:31.400+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50175 #381 (8 connections now open)
2015-10-07T14:14:31.400+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50176 #382 (9 connections now open)
2015-10-07T14:14:31.400+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50177 #383 (10 connections now open)
2015-10-07T14:14:37.287+0200 I NETWORK  [conn380] end connection 127.0.0.1:50174 (9 connections now open)
2015-10-07T14:14:37.288+0200 I NETWORK  [conn381] end connection 127.0.0.1:50175 (8 connections now open)
2015-10-07T14:14:37.288+0200 I NETWORK  [conn383] end connection 127.0.0.1:50177 (8 connections now open)
2015-10-07T14:14:37.288+0200 I NETWORK  [conn382] end connection 127.0.0.1:50176 (8 connections now open)
2015-10-07T14:14:37.288+0200 I NETWORK  [conn379] end connection 127.0.0.1:50173 (8 connections now open)
2015-10-07T14:15:28.006+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50220 #384 (6 connections now open)
2015-10-07T14:15:28.006+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50221 #385 (7 connections now open)
2015-10-07T14:15:28.006+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50222 #386 (8 connections now open)
2015-10-07T14:15:28.007+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50223 #387 (9 connections now open)
2015-10-07T14:15:28.007+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50224 #388 (10 connections now open)
2015-10-07T14:33:17.424+0200 I NETWORK  [conn386] end connection 127.0.0.1:50222 (9 connections now open)
2015-10-07T14:33:17.424+0200 I NETWORK  [conn385] end connection 127.0.0.1:50221 (9 connections now open)
2015-10-07T14:33:17.424+0200 I NETWORK  [conn387] end connection 127.0.0.1:50223 (9 connections now open)
2015-10-07T14:33:17.427+0200 I NETWORK  [conn384] end connection 127.0.0.1:50220 (6 connections now open)
2015-10-07T14:33:17.427+0200 I NETWORK  [conn388] end connection 127.0.0.1:50224 (6 connections now open)
2015-10-07T14:48:05.138+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50400 #389 (6 connections now open)
2015-10-07T14:48:05.138+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50401 #390 (7 connections now open)
2015-10-07T14:48:05.138+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50402 #391 (8 connections now open)
2015-10-07T14:48:05.138+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50403 #392 (9 connections now open)
2015-10-07T14:48:05.139+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50404 #393 (10 connections now open)
2015-10-07T14:48:41.500+0200 I NETWORK  [conn390] end connection 127.0.0.1:50401 (9 connections now open)
2015-10-07T14:48:41.501+0200 I NETWORK  [conn389] end connection 127.0.0.1:50400 (8 connections now open)
2015-10-07T14:48:41.501+0200 I NETWORK  [conn391] end connection 127.0.0.1:50402 (8 connections now open)
2015-10-07T14:48:41.501+0200 I NETWORK  [conn392] end connection 127.0.0.1:50403 (8 connections now open)
2015-10-07T14:48:41.502+0200 I NETWORK  [conn393] end connection 127.0.0.1:50404 (5 connections now open)
2015-10-07T14:48:43.651+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50421 #394 (6 connections now open)
2015-10-07T14:48:43.651+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50422 #395 (7 connections now open)
2015-10-07T14:48:43.652+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50423 #396 (8 connections now open)
2015-10-07T14:48:43.652+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50424 #397 (9 connections now open)
2015-10-07T14:48:43.652+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:50425 #398 (10 connections now open)
2015-10-07T14:49:25.826+0200 I NETWORK  [conn398] end connection 127.0.0.1:50425 (9 connections now open)
